frame.time_epoch,ip.src,ip.dst,_ws.col.protocol,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags.syn,tcp.flags.ack,tcp.flags.reset,tcp.flags.fin,frame.len
"1528105207.766634000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1109"
"1528105207.766651000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105207.766656000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","574"
"1528105207.766665000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1034"
"1528105207.779120000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1191"
"1528105207.779126000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","893"
"1528105207.779130000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1491"
"1528105207.791543000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1052"
"1528105207.791547000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","791"
"1528105207.791567000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","441"
"1528105207.803945000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","948"
"1528105207.803964000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105207.803969000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1060"
"1528105207.803977000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","633"
"1528105207.816341000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","614"
"1528105207.816346000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1510"
"1528105207.816351000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","903"
"1528105207.828830000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","743"
"1528105207.828835000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1268"
"1528105207.828842000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","507"
"1528105207.841294000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","546"
"1528105207.841299000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","939"
"1528105207.841305000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1475"
"1528105207.845211000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105207.853660000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1405"
"1528105207.853664000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1186"
"1528105207.853669000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","621"
"1528105207.866117000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","890"
"1528105207.866121000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1173"
"1528105207.866126000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","441"
"1528105207.878491000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1054"
"1528105207.878495000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105207.878497000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1269"
"1528105207.878502000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","505"
"1528105207.891009000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1264"
"1528105207.891026000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","604"
"1528105207.891034000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","764"
"1528105207.903440000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","769"
"1528105207.903444000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","889"
"1528105207.903448000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1023"
"1528105207.915819000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","917"
"1528105207.915823000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105207.915826000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","682"
"1528105207.915831000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","477"
"1528105207.928239000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1260"
"1528105207.928244000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","921"
"1528105207.928249000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1149"
"1528105207.940708000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","673"
"1528105207.940713000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1090"
"1528105207.940718000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","450"
"1528105207.953115000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1166"
"1528105207.953120000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105207.953126000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","601"
"1528105207.953136000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1248"
"1528105207.965531000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1422"
"1528105207.965537000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","762"
"1528105207.965541000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","992"
"1528105207.978002000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1173"
"1528105207.978006000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","711"
"1528105207.978011000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","916"
"1528105207.990397000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","530"
"1528105207.990399000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105207.990402000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","590"
"1528105207.990406000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1411"
"1528105208.002836000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","554"
"1528105208.002844000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","786"
"1528105208.002853000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","707"
"1528105208.015260000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1497"
"1528105208.015266000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","763"
"1528105208.015272000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","656"
"1528105208.027687000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1112"
"1528105208.027689000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.027691000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","493"
"1528105208.027697000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","569"
"1528105208.040114000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","639"
"1528105208.040118000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","657"
"1528105208.040123000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1283"
"1528105208.052573000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1299"
"1528105208.052577000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","613"
"1528105208.052582000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","965"
"1528105208.064988000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","687"
"1528105208.064993000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.064998000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1319"
"1528105208.065007000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","853"
"1528105208.077379000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","613"
"1528105208.077399000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1471"
"1528105208.077403000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1319"
"1528105208.089845000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","529"
"1528105208.089849000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1429"
"1528105208.089870000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","460"
"1528105208.102277000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1423"
"1528105208.102280000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.102283000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","911"
"1528105208.102288000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1435"
"1528105208.114720000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1264"
"1528105208.114739000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","640"
"1528105208.114745000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1062"
"1528105208.127088000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1040"
"1528105208.127110000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1096"
"1528105208.127114000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","696"
"1528105208.139572000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1311"
"1528105208.139594000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.139597000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","997"
"1528105208.139619000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","632"
"1528105208.151915000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1010"
"1528105208.153193000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","882"
"1528105208.153201000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","451"
"1528105208.164389000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1072"
"1528105208.164394000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1502"
"1528105208.164416000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","944"
"1528105208.176809000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","830"
"1528105208.176813000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.176832000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","566"
"1528105208.176837000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","763"
"1528105208.189285000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1313"
"1528105208.189290000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1196"
"1528105208.189294000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1051"
"1528105208.201664000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1066"
"1528105208.201667000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","580"
"1528105208.203283000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1290"
"1528105208.214145000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1318"
"1528105208.214158000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","440"
"1528105208.214182000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1424"
"1528105208.217151000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.226508000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1080"
"1528105208.229166000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","534"
"1528105208.229174000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","853"
"1528105208.238942000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","605"
"1528105208.241218000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","752"
"1528105208.241226000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","968"
"1528105208.251397000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1105"
"1528105208.251403000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.251422000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","679"
"1528105208.251427000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","647"
"1528105208.263824000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","959"
"1528105208.263846000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1149"
"1528105208.263850000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1220"
"1528105208.269496000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1364"
"1528105208.269502000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.269518000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1302"
"1528105208.269529000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","580"
"1528105208.294292000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","907"
"1528105208.294297000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1116"
"1528105208.294317000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","885"
"1528105208.306715000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1447"
"1528105208.306735000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1386"
"1528105208.306741000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","969"
"1528105208.319170000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1149"
"1528105208.319175000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.319178000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","855"
"1528105208.319184000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","702"
"1528105208.331591000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","660"
"1528105208.331612000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1332"
"1528105208.331618000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1189"
"1528105208.344049000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1080"
"1528105208.344054000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","551"
"1528105208.344060000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","995"
"1528105208.356457000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1396"
"1528105208.356480000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","619"
"1528105208.356485000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","520"
"1528105208.359748000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.368947000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1467"
"1528105208.368955000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1446"
"1528105208.368961000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","466"
"1528105208.381379000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1369"
"1528105208.381385000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","863"
"1528105208.381392000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","771"
"1528105208.393812000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","890"
"1528105208.393816000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.393819000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","436"
"1528105208.393823000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","730"
"1528105208.406251000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","732"
"1528105208.406259000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1130"
"1528105208.406268000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","459"
"1528105208.418705000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","941"
"1528105208.418712000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","731"
"1528105208.418719000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1178"
"1528105208.431077000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1161"
"1528105208.431081000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.431084000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","973"
"1528105208.431088000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1284"
"1528105208.443491000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1326"
"1528105208.443496000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1144"
"1528105208.443501000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","461"
"1528105208.455955000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","610"
"1528105208.455959000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","685"
"1528105208.455963000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","751"
"1528105208.468441000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1213"
"1528105208.468456000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.468461000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","635"
"1528105208.468469000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1266"
"1528105208.480875000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1332"
"1528105208.480885000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","872"
"1528105208.480894000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","925"
"1528105208.493235000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","637"
"1528105208.493239000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","597"
"1528105208.493244000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","621"
"1528105208.505697000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","939"
"1528105208.505700000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.505702000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","617"
"1528105208.505708000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","705"
"1528105208.518154000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","683"
"1528105208.518162000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","919"
"1528105208.518170000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","964"
"1528105208.530521000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1166"
"1528105208.533230000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1168"
"1528105208.533239000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1363"
"1528105208.543028000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1247"
"1528105208.543033000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.543038000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","888"
"1528105208.543046000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","532"
"1528105208.555403000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1398"
"1528105208.555406000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","753"
"1528105208.557226000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1023"
"1528105208.567810000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1458"
"1528105208.567815000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","758"
"1528105208.567820000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","746"
"1528105208.580326000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","734"
"1528105208.580329000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.580334000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1357"
"1528105208.580343000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1436"
"1528105208.592703000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","867"
"1528105208.592707000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","899"
"1528105208.592713000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","856"
"1528105208.605109000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","717"
"1528105208.605113000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1207"
"1528105208.605118000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","592"
"1528105208.619375000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","452"
"1528105208.619395000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.619398000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","527"
"1528105208.619403000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1512"
"1528105208.631800000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","564"
"1528105208.631808000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1260"
"1528105208.631818000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1271"
"1528105208.644155000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1414"
"1528105208.644159000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","816"
"1528105208.644164000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1305"
"1528105208.656591000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","586"
"1528105208.656595000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.656598000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1498"
"1528105208.656602000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1447"
"1528105208.669031000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","853"
"1528105208.669036000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1257"
"1528105208.669041000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1383"
"1528105208.681538000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1144"
"1528105208.681547000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","818"
"1528105208.681555000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1462"
"1528105208.693877000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1245"
"1528105208.693880000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.693883000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1133"
"1528105208.693887000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1000"
"1528105208.706313000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1045"
"1528105208.706318000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1394"
"1528105208.706325000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1485"
"1528105208.718778000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","843"
"1528105208.718785000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1332"
"1528105208.718794000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1341"
"1528105208.731208000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","861"
"1528105208.731212000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.731215000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","561"
"1528105208.731221000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1221"
"1528105208.743601000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1124"
"1528105208.743605000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1019"
"1528105208.743611000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1261"
"1528105208.756037000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","919"
"1528105208.756041000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1111"
"1528105208.756048000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","500"
"1528105208.768454000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1109"
"1528105208.768458000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.768461000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","574"
"1528105208.768466000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1034"
"1528105208.780958000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1191"
"1528105208.780966000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","893"
"1528105208.780985000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1491"
"1528105208.793380000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1052"
"1528105208.793384000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","791"
"1528105208.793389000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","441"
"1528105208.805766000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","948"
"1528105208.805771000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105208.805774000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1060"
"1528105208.805778000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","633"
"1528105208.818200000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","614"
"1528105208.818204000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1510"
